cluster,domain_code,n,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C138,"Fire, heat, and hot substances",6,0.15789473684210525,0.29144631955236805,0.2947636697161563,0.988745729190498,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C138,Physical violence by firearm,25,0.6578947368421053,0.27546732556459536,0.27860279688906964,0.988745729190498,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C138,Physical violence by other means,5,0.13157894736842105,0.26686161148582704,0.26989912937910837,0.988745729190498,3,Physical violence by other means,1999_2006,ucod_gbdl3
C138,Physical violence by sharp object,2,0.05263157894736842,0.1549704725877074,0.1567344040156656,0.988745729190498,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C139,"Fire, heat, and hot substances",7,0.1891891891891892,0.3150014687870913,0.28681152856044656,1.0982873330376035,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C139,Physical violence by firearm,22,0.5945945945945946,0.3091151379537834,0.2814519740465766,1.0982873330376035,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C139,Physical violence by sharp object,5,0.13513513513513514,0.2704702702986654,0.2462654918823551,1.0982873330376035,3,Physical violence by sharp object,1999_2006,ucod_gbdl3
C139,Physical violence by other means,3,0.08108108108108109,0.20370045599806338,0.1854710055106217,1.0982873330376035,4,Physical violence by other means,1999_2006,ucod_gbdl3
C14,"Fire, heat, and hot substances",32,0.16753926701570682,0.299315187475921,0.3181993495030447,0.940653046410634,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C14,Physical violence by firearm,131,0.6858638743455497,0.2586228781924485,0.274939712553218,0.940653046410634,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C14,Physical violence by other means,15,0.078534031413612565,0.1998081068280958,0.2124142451784197,0.940653046410634,3,Physical violence by other means,1999_2006,ucod_gbdl3
C14,Physical violence by sharp object,13,0.06806282722513089,0.18290687391416866,0.19444669276531767,0.940653046410634,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C140,Physical violence by firearm,23,0.6052631578947368,0.30389775545622183,0.2764758392510443,1.0991837705582586,1,Physical violence by firearm,1999_2006,ucod_gbdl3
C140,"Fire, heat, and hot substances",6,0.15789473684210525,0.29144631955236805,0.2651479464660827,1.0991837705582586,2,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C140,Physical violence by other means,5,0.13157894736842105,0.26686161148582704,0.24278161544387808,1.0991837705582586,3,Physical violence by other means,1999_2006,ucod_gbdl3
C140,Physical violence by sharp object,4,0.10526315789473684,0.2369780840638416,0.21559459883899493,1.0991837705582586,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C141,"Fire, heat, and hot substances",11,0.2391304347826087,0.34213494262169497,0.3444685437420465,0.993225502987875,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C141,Physical violence by firearm,28,0.6086956521739131,0.3021789742780206,0.30424004757126083,0.993225502987875,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C141,Physical violence by sharp object,6,0.13043478260869565,0.2656802513818748,0.26749237769533807,0.993225502987875,3,Physical violence by sharp object,1999_2006,ucod_gbdl3
C141,Physical violence by other means,1,0.021739130434782608,0.08323133470628467,0.08379903099135458,0.993225502987875,4,Physical violence by other means,1999_2006,ucod_gbdl3
C142,"Fire, heat, and hot substances",11,0.22448979591836735,0.3353709240496901,0.3351812459599953,1.0005658970839837,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C142,Physical violence by firearm,31,0.6326530612244898,0.28964950821203855,0.28948568910471917,1.0005658970839837,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C142,Physical violence by sharp object,4,0.08163265306122448,0.20453272955026416,0.20441705053744846,1.0005658970839837,3,Physical violence by sharp object,1999_2006,ucod_gbdl3
C142,Physical violence by other means,3,0.061224489795918366,0.17101273527199082,0.17091601439783696,1.0005658970839837,4,Physical violence by other means,1999_2006,ucod_gbdl3
C143,"Fire, heat, and hot substances",6,0.15,0.28456799773288216,0.3616677611205714,0.7868215758330032,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C143,Physical violence by firearm,30,0.75,0.21576155433883568,0.2742191634874911,0.7868215758330032,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C143,Physical violence by other means,3,0.075,0.19427003740843699,0.24690481727418886,0.7868215758330032,3,Physical violence by other means,1999_2006,ucod_gbdl3
C143,Physical violence by sharp object,1,0.025,0.09222198635284841,0.1172082581177487,0.7868215758330032,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C144,Physical violence by firearm,40,0.5970149253731343,0.30794815837434614,0.27612081312201214,1.1152660130631664,1,Physical violence by firearm,1999_2006,ucod_gbdl3
C144,"Fire, heat, and hot substances",10,0.14925373134328357,0.28389664573088363,0.25455509484337197,1.1152660130631664,2,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C144,Physical violence by other means,9,0.13432835820895522,0.26965988624616,0.24178974620191085,1.1152660130631664,3,Physical violence by other means,1999_2006,ucod_gbdl3
C144,Physical violence by sharp object,8,0.11940298507462686,0.2537613227117767,0.2275343458327051,1.1152660130631664,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C145,"Fire, heat, and hot substances",4,0.1111111111111111,0.24413606414846883,0.2950108714153118,0.8275493814083137,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C145,Physical violence by firearm,27,0.75,0.21576155433883568,0.2607234796933269,0.8275493814083137,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C145,Physical violence by other means,3,0.08333333333333333,0.20707555414900003,0.2502274290829646,0.8275493814083137,3,Physical violence by other means,1999_2006,ucod_gbdl3
C145,Physical violence by sharp object,2,0.05555555555555555,0.16057620877200915,0.19403821980839678,0.8275493814083137,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C146,"Fire, heat, and hot substances",5,0.10638297872340426,0.23837337119957003,0.30303125171006656,0.7866296623017625,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C146,Physical violence by other means,4,0.0851063829787234,0.20968963749703556,0.26656716310882717,0.7866296623017625,2,Physical violence by other means,1999_2006,ucod_gbdl3
C146,Physical violence by firearm,36,0.7659574468085106,0.2042262101519606,0.2596218016421767,0.7866296623017625,3,Physical violence by firearm,1999_2006,ucod_gbdl3
C146,Physical violence by sharp object,2,0.0425531914893617,0.13434044345319632,0.17077978353892964,0.7866296623017625,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C147,Physical violence by sharp object,3,0.07894736842105263,0.2004453056098639,0.2963062699746622,0.6764801353241847,1,Physical violence by sharp object,1999_2006,ucod_gbdl3
C147,Physical violence by firearm,31,0.8157894736842105,0.16609388453890594,0.2455266250491006,0.6764801353241847,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C147,Physical violence by other means,2,0.05263157894736842,0.1549704725877074,0.22908355248811854,0.6764801353241847,3,Physical violence by other means,1999_2006,ucod_gbdl3
C147,"Fire, heat, and hot substances",2,0.05263157894736842,0.1549704725877074,0.22908355248811854,0.6764801353241847,4,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C148,Physical violence by firearm,18,0.5454545454545454,0.3306195292201721,0.2841730730130668,1.1634442549909352,1,Physical violence by firearm,1999_2006,ucod_gbdl3
C148,"Fire, heat, and hot substances",7,0.21212121212121213,0.3289146026326718,0.2827076597969316,1.1634442549909352,2,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C148,Physical violence by sharp object,5,0.15151515151515152,0.28591964379278484,0.2457527660360595,1.1634442549909352,3,Physical violence by sharp object,1999_2006,ucod_gbdl3
C148,Physical violence by other means,3,0.09090909090909091,0.21799047934530644,0.18736650115394216,1.1634442549909352,4,Physical violence by other means,1999_2006,ucod_gbdl3
C149,Physical violence by firearm,29,0.6304347826086957,0.2908482919255654,0.27557871572570625,1.0554091275142508,1,Physical violence by firearm,1999_2006,ucod_gbdl3
C149,"Fire, heat, and hot substances",7,0.15217391304347827,0.2865025811312277,0.27146115535878684,1.0554091275142508,2,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C149,Physical violence by other means,6,0.13043478260869565,0.2656802513818748,0.25173200084749825,1.0554091275142508,3,Physical violence by other means,1999_2006,ucod_gbdl3
C149,Physical violence by sharp object,4,0.08695652173913043,0.21237800307558297,0.2012281280680087,1.0554091275142508,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C15,"Fire, heat, and hot substances",29,0.1676300578034682,0.2993865732417794,0.28682639428525764,1.0437901783335544,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C15,Physical violence by firearm,109,0.63005780346820806,0.29105124067792626,0.2788407543196078,1.0437901783335544,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C15,Physical violence by sharp object,23,0.1329479768786127,0.26826207923166745,0.25700766763293054,1.0437901783335544,3,Physical violence by sharp object,1999_2006,ucod_gbdl3
C15,Physical violence by other means,12,0.06936416184971098,0.18509028518218118,0.17732518376220396,1.0437901783335544,4,Physical violence by other means,1999_2006,ucod_gbdl3
C150,Physical violence by sharp object,6,0.16666666666666666,0.2986265782046758,0.4139176838874646,0.7214636866925116,1,Physical violence by sharp object,1999_2006,ucod_gbdl3
C150,Physical violence by firearm,27,0.75,0.21576155433883568,0.29906086518086034,0.7214636866925116,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C150,"Fire, heat, and hot substances",3,0.08333333333333333,0.20707555414900003,0.28702145093167497,0.7214636866925116,3,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C151,"Fire, heat, and hot substances",7,0.16279069767441862,0.2955123201504127,0.3085193780015783,0.9578403861196068,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C151,Physical violence by sharp object,7,0.16279069767441862,0.2955123201504127,0.3085193780015783,0.9578403861196068,2,Physical violence by sharp object,1999_2006,ucod_gbdl3
C151,Physical violence by firearm,28,0.6511627906976745,0.2793459756863729,0.29164146734097995,0.9578403861196068,3,Physical violence by firearm,1999_2006,ucod_gbdl3
C151,Physical violence by other means,1,0.023255813953488372,0.08746977013240842,0.09131977665586337,0.9578403861196068,4,Physical violence by other means,1999_2006,ucod_gbdl3
C152,Physical violence by sharp object,8,0.17777777777777778,0.3070615018827527,0.30791099780741454,0.9972410991139942,1,Physical violence by sharp object,1999_2006,ucod_gbdl3
C152,Physical violence by firearm,29,0.6444444444444445,0.2831474029718117,0.2839307397412481,0.9972410991139942,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C152,"Fire, heat, and hot substances",6,0.13333333333333333,0.268653736072302,0.26939697562704673,0.9972410991139942,3,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C152,Physical violence by other means,2,0.044444444444444446,0.13837845818712774,0.1387612868242906,0.9972410991139942,4,Physical violence by other means,1999_2006,ucod_gbdl3
C153,Physical violence by firearm,27,0.5625,0.3236423315082535,0.27963521536672137,1.1573732982229008,1,Physical violence by firearm,1999_2006,ucod_gbdl3
C153,"Fire, heat, and hot substances",9,0.1875,0.3138705812946884,0.27119217436295084,1.1573732982229008,2,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C153,Physical violence by sharp object,6,0.125,0.25993019270997947,0.22458630513516392,1.1573732982229008,3,Physical violence by sharp object,1999_2006,ucod_gbdl3
C153,Physical violence by other means,6,0.125,0.25993019270997947,0.22458630513516392,1.1573732982229008,4,Physical violence by other means,1999_2006,ucod_gbdl3
C154,"Fire, heat, and hot substances",5,0.16129032258064516,0.29428214387920093,0.3663201551171387,0.8033468532057645,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C154,Physical violence by firearm,23,0.7419354838709677,0.22146253989638454,0.2756748707144813,0.8033468532057645,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C154,Physical violence by sharp object,2,0.06451612903225806,0.17682838864033554,0.2201146216415735,0.8033468532057645,3,Physical violence by sharp object,1999_2006,ucod_gbdl3
C154,Physical violence by other means,1,0.03225806451612903,0.11077378078984343,0.13789035252680637,0.8033468532057645,4,Physical violence by other means,1999_2006,ucod_gbdl3
C155,Physical violence by sharp object,12,0.18181818181818182,0.30995419858880463,0.2868298691354946,1.0806203674777903,1,Physical violence by sharp object,1999_2006,ucod_gbdl3
C155,Physical violence by firearm,40,0.6060606060606061,0.30350017449241773,0.2808573515977668,1.0806203674777903,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C155,"Fire, heat, and hot substances",9,0.13636363636363635,0.2716950224577554,0.2514250430906666,1.0806203674777903,3,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C155,Physical violence by other means,5,0.07575757575757576,0.19547097193881252,0.180887736176072,1.0806203674777903,4,Physical violence by other means,1999_2006,ucod_gbdl3
C156,"Fire, heat, and hot substances",12,0.2222222222222222,0.3342394215058387,0.3581241840240409,0.933305921287352,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C156,Physical violence by firearm,35,0.6481481481481481,0.281060360696669,0.30114494538831327,0.933305921287352,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C156,Physical violence by other means,6,0.1111111111111111,0.24413606414846883,0.2615820371221053,0.933305921287352,3,Physical violence by other means,1999_2006,ucod_gbdl3
C156,Physical violence by sharp object,1,0.018518518518518517,0.07387007493637544,0.07914883346554047,0.933305921287352,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
C157,"Fire, heat, and hot substances",8,0.14035087719298245,0.27559434753048623,0.3408622347147964,0.8085212131554539,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C157,Physical violence by sharp object,6,0.10526315789473684,0.2369780840638416,0.2931006388057229,0.8085212131554539,2,Physical violence by sharp object,1999_2006,ucod_gbdl3
C157,Physical violence by firearm,42,0.7368421052631579,0.22501805756402876,0.2783081679277655,0.8085212131554539,3,Physical violence by firearm,1999_2006,ucod_gbdl3
C157,Physical violence by other means,1,0.017543859649122806,0.07093072399709736,0.08772895855171528,0.8085212131554539,4,Physical violence by other means,1999_2006,ucod_gbdl3
C158,"Fire, heat, and hot substances",4,0.14814814814814814,0.2828951859088057,0.2857142857142857,0.99013315068082,1,"Fire, heat, and hot substances",1999_2006,ucod_gbdl3
C158,Physical violence by firearm,18,0.6666666666666666,0.2703100720721096,0.2730037590259888,0.99013315068082,2,Physical violence by firearm,1999_2006,ucod_gbdl3
C158,Physical violence by other means,3,0.1111111111111111,0.24413606414846883,0.24656892255410273,0.99013315068082,3,Physical violence by other means,1999_2006,ucod_gbdl3
C158,Physical violence by sharp object,2,0.07407407407407407,0.1927918285514358,0.19471303270562276,0.99013315068082,4,Physical violence by sharp object,1999_2006,ucod_gbdl3
